Gene,FC Fat tissue vs TLS,P-value Fat tissue vs TLS,FC in situ vs TLS,P-value in situ vs TLS,FC Lactiferous duct vs TLS,P-value Lactiferous duct vs TLS,FC Necrosis vs TLS,P-value Necrosis vs TLS,FC Tumor vs TLS,P-value Tumor vs TLS,FC Stroma vs TLS,P-value Stroma vs TLS,FC Lymphocyte vs TLS,P-value Lymphocyte vs TLS,FC Vessels vs TLS,P-value Vessels vs TLS
MPZL3,0.9732908547350043,0.4326641110524697,0.8794720804787679,0.9999260032960178,0.9399762158251379,0.9864042601209324,0.9634991017184713,0.6916783750682289,0.8207394333244858,0.9999999997729087,0.9811170403816323,0.28708765880139897,0.9582812889844742,0.6931152235085127,1.0039930090101323,0.13407852636637657
MR1,0.9569934217734775,0.5528304677980928,0.8921611313142626,0.9081701795191848,0.9351661525350178,0.8105896183337999,0.9828709663376245,0.4617459766813275,0.957813852465119,0.7708730509950714,0.9212697686615531,0.9548590143524881,0.7242188371053931,0.9999999888131307,1.0002626433251582,0.5126677069054547
MRAP,1,0.8062794703690306,1,0.3289448167324801,1,0.3568413273312847,1,0.31060914996252986,1,0.12787963810583272,1,0.29787100720843324,1,0.286153387947653,1,0.5620322087345515
MRAP2,0.9996717738613128,0.9552799925166505,0.9988871640495455,0.999946089378737,0.9995100820582032,0.9999561607455344,0.9999154306973564,0.9768401002917427,0.9738920712959258,0.9999999984370018,0.9881783802786501,0.9997556411996892,0.9999934742759282,0.8513825981718417,0.9999589578686824,0.9973529027750422
MRAS,0.6982858544656151,0.9999999999911942,0.9737980642622397,0.9859395799446401,0.9989120081421797,0.9413815791391345,0.865106120594003,0.9997944861062477,0.7073051107319471,0.9999999999999934,0.8498577933202313,0.9999999986094009,0.8669731591946053,0.9999984251834316,0.8514879545950694,0.999991132141485
MRC1,0.7782478932459822,0.9999999997479492,1.0000284456676396,0.09648958996985306,0.9997040453262097,0.8697513115767153,0.989806191035251,0.9671915078385287,1.0000554231271734,8.85838102622828E-5,0.9592865445270183,0.9706269786123883,0.8752086725332496,0.999998832961054,0.9114797383899436,0.9999523131485545
MRC2,0.5847828672796062,0.9999999682523484,0.7912993803618791,0.9955712569295327,0.5774618898779739,0.9999998358001813,0.9246164568949662,0.7453706219639914,0.6328904953020118,0.9999984251834316,0.3812771326986688,1,0.7687240715358118,0.9963947816115436,0.8478594874690355,0.9807054354645572
MRE11,0.8871628534549465,0.9999992057142785,1.047040916640338,0.2753270273346311,1.0591915461847898,0.11626696052172442,0.9707779454544708,0.9593289880726806,1.0070148994887587,0.5641195864712096,1.0120434725914604,0.3976241140600786,1.0689156740871857,3.496318229797531E-4,1.0805532485816411,0.04455209793807033
MREG,0.9710382730011474,0.9500026013272372,0.9864329051739746,0.9006317223674074,1.0015011434142678,0.7914407577483562,0.9192868531150574,0.9994949787103636,0.9450319074269695,0.9999993789996653,0.9914705252562185,0.2092108481989919,0.9435293893481711,0.9859019351726698,1.0036291145455778,0.01436702732540589
MRFAP1,0.7306330595922675,0.999861045300834,0.7182729934711596,0.9838259300566786,0.7977833587390084,0.946899490724297,1.0108108057507128,0.24297272057242295,0.5913725344040887,0.9999999999978172,0.866820518922905,0.9659756850396212,0.809812400326062,0.9929366848539909,0.7748205182585294,0.9967003566962457
MRFAP1L1,1.0396085071374725,0.15590214266332708,0.740871677056551,0.9997949478254811,0.9569436323448994,0.540030087083304,1.2180198027483848,5.199036921554674E-4,0.9032662994407643,0.988766787586611,1.1311843241293749,0.006156114144669896,0.9148577135045903,0.7733420501871233,1.1005704478376355,0.011807756220571435
MRGBP,1.2548536894435378,9.005137093724981E-5,1.3490093159345355,0.004649629040965558,1.1249447928935563,0.1442362308392466,0.9064815596860569,0.9644040521280649,0.7442163713812932,0.9999995448448211,0.8669561643797739,0.9991569394181843,1.0618048990153388,0.12248596784497781,1.2638533147417017,8.210228135108244E-4
MRGPRF,1.0055472766328968,0.42304276605129837,1.095957344906414,1.2029131725163185E-6,1.0933334631723484,0.039400061833035654,1.0960322840022865,2.5250965438055004E-8,1.0960861987259314,1.0543378488165239E-13,0.927571942834851,0.9724874115086135,1.0220594240951784,0.19370487934789948,0.5949232382079485,0.9999999986371719
MRI1,0.9402847074253708,0.9934040638855467,1.0276789917454745,0.3938705468852413,1.0318075848555368,0.10426918255202407,0.9754213047261114,0.8724667265274353,0.9469898929133395,0.9997166603004698,0.9678941059982356,0.9677863697030816,1.0033010798198883,0.12331730651609417,1.030837816991633,0.21237758723725655
MRM1,0.9748167423457128,0.5544460418660615,0.9337326832974467,0.9776170392527068,0.9786909494030818,0.7144000878140324,0.9884582872103871,0.41824887838260427,0.9320757273375788,0.9917308468147402,0.930396020725813,0.9933281189846384,0.9321575290840989,0.9380514379962979,0.982320955229521,0.6647875174903821
MRM2,1.0416695011652988,0.0877532189779584,0.7256310597259604,0.9998115133047181,1.0331119205061672,0.257964107375135,1.034934439630868,0.18052556937822462,0.8368007936520587,0.9993173360439129,0.9442198002522115,0.8107520061661588,0.9153214032634929,0.9385489995249202,1.0526038145118974,0.18864832632340364
MRM3,1.0022530537533074,0.16689944783330332,0.9927697448752945,0.4966779792629487,1.0601296059597967,0.19207770515186598,0.9848936868794019,0.3664635563303372,0.9064577253356239,0.9909635482402381,0.9065052306046081,0.9865482618234521,0.935595159438332,0.8766826934839058,0.963019277810384,0.646077217939325
MRNIP,1.0032498770507794,0.715690398962679,1.1142843855717977,0.03205552054017599,0.9545037799933502,0.9043297368235435,0.9923091981756804,0.6593564120928765,1.096088545009298,0.03251019815432867,1.089821940694467,0.021437276001312056,1.1013693241149964,0.0036052183884563694,1.1433727505427635,0.0034724125387433536
MRO,1,0.9158960131535389,1,0.917287403303068,1,0.804370406470365,1,0.8925772236314289,1,0.7703070821928812,1,0.8771082035336658,1,0.7618025860928977,1,0.8677004670483072
MROCKI,1,0.6009089029811139,1,0.6274309862763368,1,0.6987470013738131,1,0.4694270780340486,1,0.41125572284157863,1,0.5186683834082751,1,0.6417328735509602,1,0.5473929566518783
MROH1,0.9980423356592275,0.34214331150671984,0.9177093281415291,0.9015980348540729,0.8678194850656312,0.983018289796575,0.807060605022103,0.9963504303935506,0.8102352929397677,0.9999351791176492,0.7668972978948011,0.9999992680623104,1.1597866496578042,3.1835315252321084E-5,1.0413937751141573,0.11746191520843066
MROH3P,1,0.7679447362042997,1,0.8855040784940194,1,0.8133237786649097,1,0.8179627535233046,1,0.8642150956613919,1,0.6836970977159178,1,0.6455856611905731,1,0.8099328752595787
MROH6,0.9618825785119779,0.8955583014104083,0.9524641121329708,0.9870898909969162,0.99420034247605,0.932912195107464,0.8910548305438016,0.9994411592523774,0.8075357472849198,0.9999999991793742,0.843143992181415,0.9999999675199854,0.9610717290442271,0.8489350217402564,0.9873868924101606,0.9739016098565698
MROH7,1,0.7629041880092963,1,0.8510768582369578,1,0.9325798700668534,1,0.8705372896007912,1,0.8856147014615292,1,0.9492225885848914,1,0.8949048319054669,1,0.9250144089177129
MROH8,0.9914391560526772,0.9595122705008148,0.9996545233059335,0.9708241469494641,0.9999366453751385,0.8612603846065061,0.9888464866178079,0.9950708850558052,0.9970154670823917,0.478813917517762,0.9870149121699541,0.9984759370269607,0.999926924538588,0.5350090055187292,0.9979218964515134,0.9976628307664165
MRPL1,0.8875195305231104,0.9999870720357097,0.9967775745290987,0.7790162751254528,0.9937641123334389,0.5613691658714288,0.9474993541816185,0.8879647407650121,0.9022666192045681,0.9999899783815642,0.9628924466538694,0.8824197136675351,0.9767379913919585,0.703089282049176,0.9941640497300199,0.6270072917451018
MRPL10,1.105761312890832,0.005291217598512121,1.0643509909131619,0.3938705468852413,1.0449290826345683,0.32156594036570024,1.0879415088443074,0.029924959256133726,0.9947545652144173,0.7583044059995556,1.0125795839143945,0.5333827807492558,0.9705782974128945,0.9257186799516761,1.033643828735347,0.5329041792781944
MRPL11,0.7733938704155449,0.9999999895768128,0.6820199408106338,0.9999999730045799,0.886288305832537,0.9969118471534126,0.8295904319998256,0.999576166059991,0.6745836106063811,0.9999999999989752,0.7443633124791476,0.9999999983031607,0.791469303453277,0.9999980037554975,0.9278758267309857,0.8808609436349444
MRPL12,0.9229346956278951,0.6727384393939849,0.5437951698504614,0.99991727782698,1.0022109148854543,0.6696005724708828,0.39451185632721714,0.9999999999999957,0.4062002516245397,0.9999999999999959,0.31897762038480054,1,0.8400292405101322,0.9820691269666654,0.5647739219238554,0.9999998228121308
MRPL13,0.8301884448916589,0.999953635758443,0.7179381489931406,0.9999381875349213,1.0586029544362243,0.3233248363150666,0.8952493957401383,0.9761469416293386,0.5906531073774087,1,0.8889877294020486,0.9993732144509979,0.9048131377770678,0.9365398774470888,1.0424887659655524,0.39726980249879795
MRPL14,0.6755182797073754,0.9999670473423286,0.6286429025881876,0.9994458267769475,0.745472018821686,0.8298606457853648,0.4637700965099271,0.9999999999999872,0.3920428560343975,1,0.4087582156055288,1,0.6985044369479764,0.9988427339124649,0.7564741118608179,0.9777451563917825
MRPL15,0.8294255543173391,0.9999986571879721,0.615003666461043,0.9999999904983273,1.0445534357765003,0.030710147140180652,0.9908793571382255,0.7266722623707995,0.6503599102481813,0.9999999999999999,0.8455950134811412,0.9999992828979755,0.9368130572165846,0.9500019471870607,1.0386504773361551,0.578048329800902
MRPL16,0.8793687646236538,0.9984244359379887,0.7555550332731626,0.9999939924673401,1.0023535468246727,0.5048898161943539,0.9560413123531922,0.7387703679024857,0.7654722206254254,0.9999999994100932,0.9669058981696838,0.49755451523236377,0.8597966829085776,0.9995505488699437,0.9343527891087892,0.8032388050368261
MRPL17,0.8524422279208542,0.9844465477273001,0.5068577734095528,0.9999999653986128,0.9594680106684286,0.7243130931217442,0.6149366754703643,0.9999999966223729,0.5556423267634872,0.9999999999999966,0.6273030731962487,0.9999999999956565,0.7279572947491664,0.9999962853032531,0.6229134876468428,0.999999995378533
MRPL18,0.9061962952008942,0.9999260129690456,0.8704099302438046,0.999400815634371,0.9765366519440996,0.9341770123790636,0.9948805096564757,0.7595778799188366,0.8371326135680849,0.9999999997129629,0.9967290590008565,0.6623482934261077,0.958790220307166,0.9375507380555554,1.0057401903140488,0.7648460478209627
MRPL19,0.8521341334835856,0.9999999388936882,0.7715519194719949,0.9999972383017156,1.0228105103728764,0.28227678753876506,0.8948034812750308,0.9998958063525206,0.7717197825256805,1,0.94580397563352,0.9836304896143446,0.9353805365716675,0.9954638752340086,1.022315293655687,0.5059123738735811
MRPL2,0.8356375758503426,0.99980683247962,0.6902304944446451,0.9999998080740545,0.7839423602249737,0.9999724228999698,0.7611322198807036,0.9999998618606929,0.6776833173583023,0.9999999999999993,0.6665297174245242,0.9999999999999999,0.8661348673984569,0.9984244359379887,0.8101931218738565,0.9999252724998526
MRPL20,0.9868298879341414,0.4812580653697069,0.39880561527243535,0.999999981463644,1.060137188352525,0.3375356295476639,0.8808401171087086,0.9167177747051589,0.5702131203594033,0.9999999999999095,0.7042799599462252,0.9999998208830922,0.5952572544428978,0.9999999999937194,0.7950619048725608,0.9922398114374059
MRPL21,0.9536012294610446,0.5236260069699721,0.7008744763538333,0.9984424439815837,1.15131675487161,0.012288694398518324,0.8590881609747212,0.9683712869094566,0.7217186460676853,0.9999998460256955,0.9345871391156833,0.9339570112906583,1.1120189679239492,4.834902697163178E-4,1.0688632631600412,0.12866543753236617
MRPL22,0.9679399604688191,0.8583067656169747,0.781084650923521,0.9999226216709446,0.9388564028454115,0.8798516187888,1.1203018841852683,0.037895725661242295,0.6998373598181435,0.9999999999999997,0.8223974690820178,0.9999999780072497,0.7753895897446361,0.9999999996897421,0.9808281016478153,0.8437337963974564
MRPL23,1.0184066067943949,0.14077820409882302,0.9347628635237766,0.8831309868164824,1.0307937259900644,0.21566552257132593,0.90785979654706,0.9627733992128851,0.833103747543121,0.9999222711562886,0.7258931246810956,0.9999999999717899,0.8307496685393511,0.9998127423898973,0.9491983792258554,0.8612921565585359
MRPL24,0.9068263549060808,0.7505872440830826,0.6166130373808751,0.9999986587689942,0.8414430536624709,0.9571443234613236,0.814208640709496,0.978139546539969,0.44669611097193523,1,0.5059441626994363,1,0.6540196303685488,0.99999999741881,0.6655394240718475,0.9999068578031766
MRPL27,0.87309371075693,0.6396715428419387,0.7846013133024538,0.9957132582677996,0.5295279628111779,0.9999961597043789,0.8204262281490041,0.979790926243883,0.5834176425463475,0.9999999998467637,0.4357070191325515,0.9999999999999996,0.6258946783408582,0.9999991893471434,0.4606121450809861,0.9999999999475423
MRPL28,1.021213031502085,0.40711143477998246,0.6020650611721141,0.999596375218099,0.7328435567215886,0.9952176892021637,0.8109842488283372,0.9841244123993278,0.758340230161168,0.9998974750056803,0.4875260671580566,0.9999999999999996,0.8559910328149457,0.9868275233695554,0.6552697902281331,0.9999671014786746
MRPL3,0.8767532186861985,0.9999717995002382,0.8709091406309368,0.9992301613657286,1.1057620607890808,0.2302915723167057,0.9654585813301348,0.8863998151884643,0.7355464851153917,0.9999999999999963,1.0041959885940237,0.556060712321367,0.9747167481866167,0.974493505351952,1.0679911403623688,0.1932586960459414
MRPL30,0.9632646961258399,0.7414209788046997,0.8334823062849526,0.9838259300566786,1.0036047538997077,0.43476824782464096,0.9905315591198811,0.5817511216173957,0.815564337304817,0.9999999165835509,0.9789686538948356,0.7794483908828278,0.9588931733376571,0.7671414258929818,0.9999006292337254,0.47383445909182137
MRPL32,0.8804788779362047,0.9999351791176492,0.9029724295433984,0.9963639892602221,0.9943523401328453,0.7259486676705906,0.9302112925581983,0.9907622438052968,0.8602417378632925,0.9999997476581248,0.9522200251049503,0.9122467810220416,0.9422907269094336,0.8096437462058251,0.9950460166642935,0.8457540258790552
MRPL33,0.6442806452129065,0.9999999999999662,0.5081267840310677,0.999999999999365,0.9992275450334358,0.6443717898927331,0.8939051385003581,0.975213515872905,0.6851791491508931,0.9999999999999738,0.7972770795363294,0.99999998295397,0.8005280595531737,0.9999995053403287,0.9142221092618902,0.9322359523182122
MRPL34,0.96007603896101,0.8655146565419367,0.8993386271582372,0.9798791291273878,1.1884449346059935,0.013595739879067587,0.9822584024310343,0.8074152990060394,0.7619627902651871,0.9999999996085333,1.0005761684575516,0.49266391324878384,0.9147805349242394,0.9589707635515916,1.1363694667885107,0.003385037420770958
MRPL35,0.9367856121206506,0.9656660077667855,0.8554813162098402,0.9989589907413973,1.0090616093020497,0.5361359896776482,1.0000736718683882,0.515484277363652,0.8329152677622048,0.9999999936720132,0.973057135140015,0.7059115309224058,0.9336846640012031,0.9683712869094566,1.014961945772269,0.38264912789870725
MRPL36,0.7224955991537979,0.9999999999231824,0.6049370712293679,0.9999967669965303,1.008681362484757,0.024787505756187465,0.8519711750919791,0.9958292605383867,0.6243824754556954,1,0.7448520256942028,0.9999999999927677,0.7417517639398189,0.9999999984636933,0.7825265824982058,0.9999966557107777
MRPL37,0.7471672100873886,0.9977021423875833,0.4061850445779242,0.9999999972582517,0.9400655393145898,0.7043205741383306,0.5515980742971818,0.9999997779861085,0.3842163099275118,1,0.3259851335397613,1,0.6026518785838378,0.9999957540923785,0.7558863832078189,0.9875243235120856
MRPL37P1,1,0.8291442582400564,1,0.714349114503245,1,0.7217919920817724,1,0.7386204435853243,1,0.5372832773004314,1,0.6701218083222128,1,0.6356837932525942,1,0.7939494597313967
MRPL39,0.9806072762209371,0.6902385840804603,0.8724254847290704,0.9977016241638011,1.0369223823954596,0.11819640469992516,0.9659768652661767,0.7280300801608229,0.9083967188016295,0.9999936894900745,1.0106882497581298,0.05390743349987095,1.0093129476480687,0.08391024237201297,1.0385996388389402,0.1583037860780059
MRPL3P1,1,0.8305445689812669,1,0.868488735165907,1,0.6981293171624862,1,0.7403306069075453,1,0.9480193683780206,1,0.502113137433227,1,0.6536890844010408,1,0.7824864248642702
MRPL4,0.8422899521954487,0.9482932940893646,0.7419881313850705,0.9863324645209511,0.818765040497673,0.9263043882642945,0.6434657970962492,0.999999951169094,0.5505122529110181,0.9999999999999694,0.5572683190924561,0.9999999999999982,0.7411957345050106,0.9999588286608438,0.9147130653952121,0.9360323007650362
MRPL40,1.024417480281507,0.4714934675244724,0.7903605141447374,0.999815454616476,0.9272317119755468,0.9276642772159542,1.0293631636415845,0.4246433011608379,0.8628853697969451,0.9999962853032531,0.8544815141963005,0.9999966251690852,0.9694332816510138,0.9556303257846736,1.0137137072058355,0.6349940852408615
MRPL41,0.7991204501033422,0.9997639621106083,1.0477825005221364,0.3853532617727975,1.0704189970907556,0.40032749099525344,0.8648891022698355,0.9907622438052968,0.8649469936419221,0.9987447380267092,0.6127130167544739,0.9999999999998231,0.9411155708403793,0.6742119379315904,0.7293690930856128,0.9999539547301461
